"336","46.7654","47.7325","10.0982","12.6996","US.States.AT33",NULL,"2"
"337","46.657","47.1528","12.1213","12.966","US.States.AT33",NULL,"2"
"338","47.1576","47.5558","10.1784","10.9912","US.States.AT331",NULL,"3"
"339","46.9657","47.4449","10.9957","11.6929","US.States.AT332",NULL,"3"
"340","46.657","47.1528","12.1213","12.966","US.States.AT333",NULL,"3"
"341","46.7654","47.3964","10.0982","11.1643","US.States.AT334",NULL,"3"
"342","46.9689","47.7325","11.3838","12.6996","US.States.AT335",NULL,"3"
"343","46.851","47.5889","9.53075","10.2339","US.States.AT34",NULL,"2"
"344","48.1717","48.7186","7.68071","8.32941","US.States.DE134",NULL,"3"
"345","48.0747","48.3845","8.2788","8.75124","US.States.DE135",NULL,"3"
"346","47.7762","48.1839","8.10906","8.6629","US.States.DE136",NULL,"3"
"347","47.8548","48.1595","8.58848","9.01204","US.States.DE137",NULL,"3"
"348","47.6559","47.9369","8.61233","9.2157","US.States.DE138",NULL,"3"
"349","47.5394","47.879","7.51956","8.01811","US.States.DE139",NULL,"3"
"350","47.5505","47.8536","7.87463","8.60637","US.States.DE13A",NULL,"3"
"351","47.5419","48.6318","8.68352","10.2308","US.States.DE14",NULL,"2"
"352","48.1965","48.6041","9.12918","9.63878","US.States.DE141",NULL,"3"
"353","48.3729","48.6013","8.75571","9.12948","US.States.DE142",NULL,"3"
"354","48.1073","48.4163","8.68352","9.22177","US.States.DE143",NULL,"3"
"355","48.3122","48.4572","9.84379","10.0327","US.States.DE144",NULL,"3"
"356","48.1515","48.6318","9.49005","10.2308","US.States.DE145",NULL,"3"
